item_id,order_id,product_id,quantity,unit_price,line_total
I002928,O001646,P0147,1,172.12,172.12
I002929,O001647,P0127,1,396.78,396.78
I002930,O001647,P0067,1,300.53,300.53
I002931,O001647,P0225,2,178.35,356.7
I002932,O001648,P0433,1,18.48,18.48
I002933,O001648,P0239,2,213.26,426.52
I002934,O001648,P0068,1,17.57,17.57
I002935,O001649,P0031,1,466.07,466.07
I002936,O001649,P0448,1,110.82,110.82
I002937,O001649,P0224,1,359.73,359.73
I002938,O001650,P0010,1,164.31,164.31
I002939,O001651,P0316,1,260.4,260.4
I002940,O001651,P0074,1,75.58,75.58
I002941,O001652,P0174,1,187.75,187.75
I002942,O001653,P0231,1,947.9,947.9
I002943,O001654,P0355,3,15.05,45.15
I002944,O001655,P0354,1,298.86,298.86
I002945,O001655,P0065,3,29.8,89.4
I002946,O001656,P0296,1,30.2,30.2
I002947,O001657,P0099,1,210.92,210.92
I002948,O001657,P0334,1,175.34,175.34
I002949,O001658,P0175,1,31.14,31.14
I002950,O001659,P0001,1,23.39,23.39
I002951,O001659,P0197,1,11.97,11.97
I002952,O001659,P0225,1,178.35,178.35
I002953,O001660,P0063,1,130.59,130.59
I002954,O001661,P0455,1,1359.74,1359.74
I002955,O001662,P0070,1,49.81,49.81
I002956,O001663,P0273,1,164.11,164.11
I002957,O001664,P0429,1,386.87,386.87
I002958,O001665,P0057,1,183.49,183.49
I002959,O001665,P0414,1,80.78,80.78
I002960,O001666,P0355,1,15.05,15.05
I002961,O001666,P0411,1,72.69,72.69
I002962,O001666,P0344,1,11.12,11.12
I002963,O001667,P0068,1,17.57,17.57
I002964,O001668,P0479,1,89.49,89.49
I002965,O001668,P0180,2,772.06,1544.12
I002966,O001669,P0152,1,369.79,369.79
I002967,O001670,P0043,1,122.45,122.45
I002968,O001671,P0153,1,286.59,286.59
I002969,O001671,P0456,1,209.37,209.37
I002970,O001672,P0016,1,303.79,303.79
I002971,O001672,P0288,1,62.15,62.15
I002972,O001672,P0053,1,420.56,420.56
I002973,O001672,P0322,1,450.3,450.3
I002974,O001673,P0350,1,182.58,182.58
I002975,O001674,P0384,1,54.96,54.96
I002976,O001674,P0301,1,158.13,158.13
I002977,O001675,P0369,1,272.64,272.64
I002978,O001675,P0146,1,134.21,134.21
I002979,O001675,P0287,1,149.31,149.31
I002980,O001676,P0395,1,71.75,71.75
I002981,O001676,P0265,1,1097.37,1097.37
I002982,O001677,P0345,2,79.7,159.4
I002983,O001678,P0323,1,787.48,787.48
I002984,O001679,P0065,2,29.8,59.6
I002985,O001679,P0031,1,466.07,466.07
I002986,O001680,P0318,1,546.11,546.11
I002987,O001680,P0056,1,16.17,16.17
I002988,O001681,P0129,1,192.56,192.56
I002989,O001681,P0006,1,221.11,221.11
I002990,O001682,P0182,2,1012.72,2025.44
I002991,O001683,P0070,1,49.81,49.81
I002992,O001684,P0410,1,25.48,25.48
I002993,O001684,P0123,1,197.26,197.26
I002994,O001684,P0382,1,207.33,207.33
I002995,O001685,P0323,1,787.48,787.48
I002996,O001685,P0255,1,1081.13,1081.13
I002997,O001686,P0396,1,102.12,102.12
I002998,O001687,P0114,1,91.12,91.12
I002999,O001688,P0345,1,79.7,79.7
I003000,O001689,P0235,1,473.2,473.2
I003001,O001690,P0111,2,1037.03,2074.06
I003002,O001691,P0086,3,161.4,484.2
I003003,O001691,P0324,1,61.61,61.61
I003004,O001692,P0444,1,96.0,96.0
I003005,O001692,P0100,2,24.68,49.36
I003006,O001693,P0217,2,312.88,625.76
I003007,O001693,P0106,1,37.93,37.93
I003008,O001694,P0404,1,135.13,135.13
I003009,O001695,P0020,2,48.33,96.66
I003010,O001695,P0479,3,89.49,268.47
I003011,O001695,P0438,1,486.44,486.44
I003012,O001696,P0328,1,483.42,483.42
I003013,O001697,P0040,1,50.92,50.92
I003014,O001697,P0100,2,24.68,49.36
I003015,O001698,P0325,1,182.04,182.04
I003016,O001699,P0360,1,48.84,48.84
I003017,O001699,P0301,2,158.13,316.26
I003018,O001699,P0331,1,60.8,60.8
I003019,O001699,P0193,2,14.1,28.2
I003020,O001700,P0124,2,219.12,438.24
I003021,O001700,P0136,1,47.43,47.43
I003022,O001700,P0150,1,51.94,51.94
I003023,O001701,P0470,1,183.92,183.92
I003024,O001702,P0363,1,289.69,289.69
I003025,O001702,P0246,2,1143.11,2286.22
I003026,O001703,P0281,1,52.33,52.33
I003027,O001704,P0054,1,1014.18,1014.18
I003028,O001705,P0179,1,370.32,370.32
I003029,O001705,P0142,2,151.05,302.1
I003030,O001705,P0477,1,141.84,141.84
I003031,O001706,P0201,1,785.59,785.59
I003032,O001706,P0078,2,263.47,526.94
I003033,O001706,P0432,1,37.73,37.73
I003034,O001707,P0322,1,450.3,450.3
I003035,O001708,P0287,2,149.31,298.62
I003036,O001709,P0084,1,268.88,268.88
I003037,O001710,P0241,1,372.13,372.13
I003038,O001710,P0326,1,387.87,387.87
I003039,O001711,P0044,1,1249.04,1249.04
I003040,O001711,P0126,3,83.13,249.39
I003041,O001712,P0313,3,1035.51,3106.53
I003042,O001712,P0258,1,364.25,364.25
I003043,O001713,P0090,1,253.19,253.19
I003044,O001714,P0497,1,49.96,49.96
I003045,O001715,P0328,1,483.42,483.42
I003046,O001716,P0107,1,380.59,380.59
I003047,O001716,P0342,1,177.18,177.18
I003048,O001717,P0010,1,164.31,164.31
I003049,O001718,P0455,1,1359.74,1359.74
I003050,O001719,P0470,1,183.92,183.92
I003051,O001719,P0421,1,345.41,345.41
I003052,O001720,P0144,1,98.03,98.03
I003053,O001720,P0160,1,118.55,118.55
I003054,O001721,P0324,1,61.61,61.61
I003055,O001722,P0174,1,187.75,187.75
I003056,O001722,P0098,1,121.0,121.0
I003057,O001723,P0270,1,43.08,43.08
I003058,O001723,P0184,1,71.86,71.86
I003059,O001723,P0087,1,1480.59,1480.59
I003060,O001723,P0018,1,147.45,147.45
I003061,O001724,P0214,1,135.66,135.66
I003062,O001724,P0123,1,197.26,197.26
I003063,O001724,P0105,1,286.77,286.77
I003064,O001725,P0366,1,396.88,396.88
I003065,O001726,P0329,1,230.03,230.03
I003066,O001726,P0423,1,574.45,574.45
I003067,O001726,P0201,1,785.59,785.59
I003068,O001726,P0323,1,787.48,787.48
I003069,O001727,P0200,1,238.54,238.54
I003070,O001728,P0337,1,992.93,992.93
I003071,O001729,P0346,2,1286.53,2573.06
I003072,O001730,P0322,1,450.3,450.3
I003073,O001730,P0454,1,409.17,409.17
I003074,O001730,P0373,2,498.92,997.84
I003075,O001731,P0074,2,75.58,151.16
I003076,O001731,P0157,1,59.21,59.21
I003077,O001731,P0012,1,677.23,677.23
I003078,O001732,P0069,1,444.24,444.24
I003079,O001733,P0473,1,141.14,141.14
I003080,O001733,P0229,3,19.18,57.54
I003081,O001734,P0487,1,44.49,44.49
I003082,O001734,P0058,2,450.14,900.28
I003083,O001734,P0439,1,328.81,328.81
I003084,O001735,P0320,1,303.05,303.05
I003085,O001736,P0249,2,18.94,37.88
I003086,O001736,P0197,2,11.97,23.94
I003087,O001737,P0129,1,192.56,192.56
I003088,O001737,P0164,2,87.77,175.54
I003089,O001738,P0110,1,1258.28,1258.28
I003090,O001739,P0224,1,359.73,359.73
I003091,O001740,P0197,2,11.97,23.94
I003092,O001740,P0130,1,655.98,655.98
I003093,O001740,P0456,1,209.37,209.37
I003094,O001741,P0394,1,29.77,29.77
I003095,O001741,P0096,1,55.81,55.81
I003096,O001742,P0148,1,191.33,191.33
I003097,O001742,P0302,1,245.88,245.88
I003098,O001743,P0243,1,86.13,86.13
I003099,O001743,P0191,2,41.26,82.52
I003100,O001744,P0125,1,224.33,224.33
I003101,O001744,P0077,1,144.53,144.53
I003102,O001745,P0333,1,1382.83,1382.83
I003103,O001746,P0356,1,180.38,180.38
I003104,O001747,P0432,3,37.73,113.19
I003105,O001747,P0277,1,190.61,190.61
I003106,O001748,P0394,1,29.77,29.77
I003107,O001749,P0133,1,375.95,375.95
I003108,O001749,P0024,1,29.52,29.52
I003109,O001749,P0271,1,34.63,34.63
I003110,O001750,P0022,1,1272.1,1272.1
I003111,O001750,P0207,1,1524.94,1524.94
I003112,O001750,P0178,1,54.59,54.59
I003113,O001750,P0195,1,171.11,171.11
I003114,O001751,P0210,1,95.36,95.36
I003115,O001752,P0032,1,205.49,205.49
I003116,O001753,P0150,1,51.94,51.94
I003117,O001753,P0179,1,370.32,370.32
I003118,O001753,P0205,2,248.7,497.4
I003119,O001753,P0298,1,15.01,15.01
I003120,O001754,P0404,1,135.13,135.13
I003121,O001754,P0238,2,413.11,826.22
I003122,O001754,P0005,1,44.24,44.24
I003123,O001755,P0226,1,23.9,23.9
I003124,O001756,P0328,2,483.42,966.84
I003125,O001756,P0326,1,387.87,387.87
I003126,O001757,P0183,2,298.68,597.36
I003127,O001757,P0242,3,1343.51,4030.53
I003128,O001758,P0039,1,124.65,124.65
I003129,O001758,P0220,1,74.78,74.78
I003130,O001759,P0315,1,546.96,546.96
I003131,O001760,P0041,1,329.03,329.03
I003132,O001760,P0191,1,41.26,41.26
I003133,O001761,P0021,1,225.3,225.3
I003134,O001761,P0031,1,466.07,466.07
I003135,O001762,P0396,1,102.12,102.12
I003136,O001763,P0275,1,109.0,109.0
I003137,O001763,P0435,1,180.25,180.25
I003138,O001764,P0411,1,72.69,72.69
I003139,O001765,P0136,1,47.43,47.43
I003140,O001766,P0483,1,37.33,37.33
I003141,O001766,P0471,1,436.64,436.64
I003142,O001766,P0178,1,54.59,54.59
I003143,O001766,P0304,1,20.41,20.41
I003144,O001767,P0181,3,402.21,1206.63
I003145,O001768,P0227,1,311.57,311.57
I003146,O001768,P0385,1,67.96,67.96
I003147,O001768,P0126,1,83.13,83.13
I003148,O001768,P0086,2,161.4,322.8
I003149,O001769,P0010,1,164.31,164.31
I003150,O001770,P0008,1,69.75,69.75
I003151,O001770,P0294,1,219.87,219.87
I003152,O001771,P0356,1,180.38,180.38
I003153,O001772,P0022,1,1185.31,1185.31
I003154,O001772,P0408,2,358.14,716.28
I003155,O001772,P0084,1,268.88,268.88
I003156,O001773,P0359,1,312.92,312.92
I003157,O001774,P0392,2,49.1,98.2
I003158,O001774,P0304,1,20.41,20.41
I003159,O001775,P0442,1,381.56,381.56
I003160,O001776,P0039,1,124.65,124.65
I003161,O001776,P0246,1,1143.11,1143.11
I003162,O001777,P0244,1,297.1,297.1
I003163,O001778,P0297,1,756.22,756.22
I003164,O001778,P0309,1,52.11,52.11
I003165,O001778,P0106,1,37.93,37.93
I003166,O001779,P0355,1,15.05,15.05
I003167,O001780,P0029,1,1161.57,1161.57
I003168,O001781,P0438,1,486.44,486.44
I003169,O001782,P0064,1,513.17,513.17
I003170,O001783,P0240,1,13.93,13.93
I003171,O001783,P0197,1,11.97,11.97
I003172,O001783,P0336,2,208.85,417.7
I003173,O001784,P0485,1,161.66,161.66
I003174,O001784,P0017,1,48.04,48.04
I003175,O001784,P0268,2,339.84,679.68
I003176,O001785,P0452,2,28.98,57.96
I003177,O001786,P0114,1,91.12,91.12
I003178,O001787,P0078,1,263.47,263.47
I003179,O001788,P0136,3,47.43,142.29
I003180,O001788,P0284,1,1290.67,1290.67
I003181,O001789,P0050,1,581.6,581.6
I003182,O001790,P0416,3,113.67,341.01
I003183,O001791,P0033,2,382.26,764.52
I003184,O001792,P0494,2,141.91,283.82
I003185,O001793,P0102,3,119.5,358.5
I003186,O001794,P0004,1,159.82,159.82
I003187,O001794,P0370,1,313.74,313.74
I003188,O001795,P0479,1,89.49,89.49
I003189,O001795,P0187,2,116.04,232.08
I003190,O001796,P0135,1,28.88,28.88
I003191,O001797,P0199,2,33.34,66.68
I003192,O001797,P0204,1,1476.52,1476.52
I003193,O001798,P0080,1,130.19,130.19
I003194,O001799,P0421,1,345.41,345.41
I003195,O001799,P0122,2,127.23,254.46
I003196,O001799,P0086,1,161.4,161.4
I003197,O001800,P0158,2,48.62,97.24
I003198,O001801,P0018,2,147.45,294.9
I003199,O001802,P0496,1,285.69,285.69
I003200,O001802,P0328,1,483.42,483.42
I003201,O001803,P0136,1,47.43,47.43
I003202,O001803,P0281,2,52.33,104.66
I003203,O001803,P0404,1,135.13,135.13
I003204,O001804,P0053,1,420.56,420.56
I003205,O001804,P0228,1,48.03,48.03
I003206,O001804,P0475,1,49.0,49.0
I003207,O001804,P0498,1,187.22,187.22
I003208,O001805,P0470,1,183.92,183.92
I003209,O001805,P0383,1,20.7,20.7
I003210,O001805,P0390,1,333.06,333.06
I003211,O001805,P0396,1,107.69,107.69
I003212,O001806,P0426,1,1053.26,1053.26
I003213,O001807,P0157,1,59.21,59.21
I003214,O001808,P0420,2,269.92,539.84
I003215,O001808,P0474,1,170.57,170.57
I003216,O001808,P0369,1,272.64,272.64
I003217,O001809,P0260,1,123.1,123.1
I003218,O001809,P0028,1,57.02,57.02
I003219,O001809,P0195,1,171.11,171.11
I003220,O001810,P0154,3,860.24,2580.72
I003221,O001811,P0211,1,310.46,310.46
I003222,O001811,P0345,1,79.7,79.7
I003223,O001811,P0087,1,1480.59,1480.59
I003224,O001812,P0089,1,342.99,342.99
I003225,O001813,P0069,1,444.24,444.24
I003226,O001814,P0311,1,17.55,17.55
I003227,O001815,P0016,1,303.79,303.79
I003228,O001815,P0428,3,484.96,1454.88
I003229,O001816,P0242,1,1434.04,1434.04
I003230,O001816,P0301,1,158.13,158.13
I003231,O001817,P0178,1,54.59,54.59
I003232,O001818,P0409,1,44.37,44.37
I003233,O001818,P0079,3,76.23,228.69
I003234,O001818,P0102,2,119.5,239.0
I003235,O001819,P0410,1,25.48,25.48
I003236,O001819,P0340,1,203.6,203.6
I003237,O001819,P0458,1,62.51,62.51
I003238,O001820,P0283,1,50.52,50.52
I003239,O001821,P0123,1,197.26,197.26
I003240,O001821,P0360,1,48.84,48.84
I003241,O001822,P0019,1,46.32,46.32
I003242,O001823,P0393,1,178.52,178.52
I003243,O001824,P0382,1,207.33,207.33
I003244,O001824,P0144,1,98.03,98.03
I003245,O001825,P0306,1,36.86,36.86
I003246,O001826,P0277,1,190.61,190.61
I003247,O001827,P0365,1,514.41,514.41
I003248,O001827,P0267,1,123.26,123.26
I003249,O001828,P0349,2,300.45,600.9
I003250,O001828,P0293,1,121.49,121.49
I003251,O001828,P0320,1,303.05,303.05
I003252,O001829,P0395,1,71.75,71.75
I003253,O001830,P0098,1,121.0,121.0
I003254,O001830,P0487,1,44.49,44.49
I003255,O001831,P0228,1,48.03,48.03
I003256,O001832,P0302,1,245.88,245.88
I003257,O001833,P0271,1,34.63,34.63
I003258,O001833,P0488,1,57.74,57.74
I003259,O001833,P0160,1,118.55,118.55
I003260,O001833,P0130,1,655.98,655.98
I003261,O001834,P0222,1,280.44,280.44
I003262,O001835,P0240,2,13.93,27.86
I003263,O001835,P0170,1,158.2,158.2
I003264,O001836,P0086,1,161.4,161.4
I003265,O001837,P0353,2,53.77,107.54
I003266,O001837,P0104,1,20.15,20.15
I003267,O001838,P0353,1,53.77,53.77
I003268,O001839,P0149,1,156.93,156.93
I003269,O001840,P0365,2,543.45,1086.9
I003270,O001841,P0209,1,392.53,392.53
I003271,O001841,P0346,1,1286.53,1286.53
I003272,O001842,P0018,1,147.45,147.45
I003273,O001842,P0136,1,47.43,47.43
I003274,O001842,P0174,1,187.75,187.75
I003275,O001843,P0088,2,18.99,37.98
I003276,O001844,P0053,1,420.56,420.56
I003277,O001845,P0456,3,224.65,673.95
I003278,O001845,P0247,1,292.72,292.72
I003279,O001845,P0339,1,217.58,217.58
I003280,O001845,P0273,2,164.11,328.22
I003281,O001846,P0093,1,378.74,378.74
I003282,O001846,P0295,1,149.36,149.36
I003283,O001847,P0034,1,1020.33,1020.33
I003284,O001847,P0093,2,378.74,757.48
I003285,O001847,P0083,1,177.96,177.96
I003286,O001848,P0402,1,76.93,76.93
I003287,O001849,P0206,1,172.28,172.28
I003288,O001850,P0119,1,96.62,96.62
I003289,O001851,P0053,1,420.56,420.56
I003290,O001851,P0459,1,32.05,32.05
I003291,O001851,P0301,1,158.13,158.13
I003292,O001852,P0109,2,378.8,757.6
I003293,O001853,P0251,1,468.13,468.13
I003294,O001853,P0096,1,55.81,55.81
I003295,O001853,P0053,1,420.56,420.56
I003296,O001854,P0080,1,130.19,130.19
I003297,O001854,P0297,1,756.22,756.22
I003298,O001855,P0072,1,792.42,792.42
I003299,O001855,P0181,1,402.21,402.21
I003300,O001856,P0039,1,124.65,124.65
I003301,O001857,P0368,2,45.54,91.08
I003302,O001858,P0270,2,43.08,86.16
I003303,O001859,P0002,1,34.83,34.83
I003304,O001860,P0173,1,273.27,273.27
I003305,O001861,P0161,1,273.12,273.12
I003306,O001862,P0396,2,102.12,204.24
I003307,O001862,P0347,1,420.23,420.23
I003308,O001863,P0019,1,46.32,46.32
I003309,O001863,P0240,1,13.93,13.93
I003310,O001863,P0196,1,66.1,66.1
I003311,O001864,P0472,2,449.69,899.38
I003312,O001864,P0418,1,145.69,145.69
I003313,O001865,P0311,2,17.55,35.1
I003314,O001865,P0319,1,140.12,140.12
I003315,O001866,P0264,1,296.9,296.9
I003316,O001867,P0196,1,66.1,66.1
I003317,O001868,P0496,1,285.69,285.69
I003318,O001869,P0340,2,203.6,407.2
I003319,O001869,P0452,2,28.98,57.96
I003320,O001870,P0333,1,1297.6,1297.6
I003321,O001870,P0120,1,168.35,168.35
I003322,O001871,P0128,1,13.6,13.6
I003323,O001872,P0330,1,526.38,526.38
I003324,O001872,P0294,2,219.87,439.74
I003325,O001872,P0259,1,262.42,262.42
I003326,O001872,P0201,1,785.59,785.59
I003327,O001873,P0183,1,298.68,298.68
I003328,O001873,P0030,1,387.95,387.95
I003329,O001874,P0164,1,87.77,87.77
I003330,O001875,P0307,1,45.38,45.38
I003331,O001876,P0032,1,205.49,205.49
I003332,O001877,P0054,1,1014.18,1014.18
I003333,O001877,P0158,2,48.62,97.24
I003334,O001878,P0300,1,61.13,61.13
I003335,O001878,P0034,1,1020.33,1020.33
I003336,O001879,P0324,2,61.61,123.22
I003337,O001879,P0342,1,177.18,177.18
I003338,O001880,P0139,1,280.18,280.18
I003339,O001881,P0377,1,200.5,200.5
I003340,O001881,P0239,1,213.26,213.26
I003341,O001882,P0049,1,1264.14,1264.14
I003342,O001882,P0053,1,420.56,420.56
I003343,O001883,P0112,2,457.9,915.8
I003344,O001884,P0080,1,130.19,130.19
I003345,O001884,P0435,1,180.25,180.25
I003346,O001884,P0256,2,309.47,618.94
I003347,O001885,P0040,1,50.92,50.92
I003348,O001886,P0200,1,238.54,238.54
I003349,O001886,P0230,3,109.82,329.46
I003350,O001887,P0024,1,29.52,29.52
I003351,O001888,P0371,3,154.13,462.39
I003352,O001889,P0235,1,473.2,473.2
I003353,O001890,P0043,1,122.45,122.45
I003354,O001890,P0107,2,380.59,761.18
I003355,O001891,P0465,2,52.79,105.58
I003356,O001891,P0146,1,134.21,134.21
I003357,O001892,P0251,1,468.13,468.13
I003358,O001893,P0474,1,170.57,170.57
I003359,O001893,P0179,1,370.32,370.32
I003360,O001894,P0374,1,240.7,240.7
I003361,O001894,P0168,1,56.07,56.07
I003362,O001894,P0086,1,161.4,161.4
I003363,O001894,P0095,1,32.73,32.73
I003364,O001895,P0171,1,413.86,413.86
I003365,O001896,P0218,1,139.49,139.49
I003366,O001897,P0253,1,321.86,321.86
I003367,O001897,P0404,1,135.13,135.13
I003368,O001897,P0125,1,224.33,224.33
I003369,O001898,P0195,1,171.11,171.11
I003370,O001898,P0085,3,30.11,90.33
I003371,O001898,P0380,1,37.11,37.11
I003372,O001899,P0030,3,387.95,1163.85
I003373,O001900,P0161,1,273.12,273.12
I003374,O001901,P0019,2,46.32,92.64
I003375,O001901,P0203,1,1164.57,1164.57
I003376,O001901,P0014,1,11.59,11.59
I003377,O001902,P0376,1,162.59,162.59
I003378,O001902,P0467,1,12.25,12.25
I003379,O001902,P0455,1,1359.74,1359.74
I003380,O001902,P0463,1,39.37,39.37
I003381,O001903,P0238,2,413.11,826.22
I003382,O001903,P0002,2,34.83,69.66
I003383,O001904,P0298,1,15.01,15.01
I003384,O001905,P0153,2,286.59,573.18
I003385,O001905,P0007,1,182.15,182.15
I003386,O001905,P0130,1,655.98,655.98
I003387,O001906,P0284,1,1290.67,1290.67
I003388,O001906,P0413,1,58.1,58.1
I003389,O001907,P0267,1,123.26,123.26
I003390,O001908,P0341,1,44.03,44.03
I003391,O001909,P0157,1,59.21,59.21
I003392,O001909,P0349,2,300.45,600.9
I003393,O001910,P0474,1,170.57,170.57
I003394,O001911,P0199,1,33.34,33.34
I003395,O001911,P0354,1,298.86,298.86
I003396,O001911,P0126,1,83.13,83.13
I003397,O001911,P0109,1,378.8,378.8
I003398,O001912,P0193,2,14.1,28.2
I003399,O001913,P0425,1,397.86,397.86
I003400,O001913,P0096,1,55.81,55.81
I003401,O001913,P0180,3,772.06,2316.18
I003402,O001914,P0214,1,135.66,135.66
I003403,O001914,P0169,1,93.68,93.68
I003404,O001914,P0258,1,364.25,364.25
I003405,O001915,P0315,1,546.96,546.96
I003406,O001915,P0364,1,203.91,203.91
I003407,O001916,P0097,1,14.42,14.42
I003408,O001916,P0217,1,297.79,297.79
I003409,O001916,P0451,1,50.74,50.74
I003410,O001917,P0420,1,269.92,269.92
I003411,O001918,P0174,1,187.75,187.75
I003412,O001919,P0097,2,14.42,28.84
I003413,O001919,P0338,2,1155.1,2310.2
I003414,O001920,P0386,1,143.7,143.7
I003415,O001921,P0128,1,13.6,13.6
I003416,O001922,P0422,1,149.73,149.73
I003417,O001922,P0333,1,1297.6,1297.6
I003418,O001923,P0341,1,44.03,44.03
I003419,O001924,P0133,1,375.95,375.95
I003420,O001925,P0233,1,46.78,46.78
I003421,O001925,P0018,1,147.45,147.45
I003422,O001926,P0019,1,46.32,46.32
I003423,O001926,P0465,1,52.79,52.79
I003424,O001926,P0128,1,13.6,13.6
I003425,O001927,P0279,1,57.89,57.89
I003426,O001928,P0024,1,29.52,29.52
I003427,O001928,P0276,1,235.47,235.47
I003428,O001928,P0019,1,46.32,46.32
I003429,O001928,P0398,1,209.5,209.5
I003430,O001929,P0430,1,185.88,185.88
I003431,O001929,P0193,1,14.1,14.1
I003432,O001929,P0081,2,284.34,568.68
I003433,O001930,P0205,1,248.7,248.7
I003434,O001931,P0304,2,20.41,40.82
I003435,O001931,P0305,3,252.76,758.28
I003436,O001931,P0495,1,273.23,273.23
I003437,O001932,P0019,1,46.32,46.32
I003438,O001933,P0081,1,284.34,284.34
I003439,O001934,P0266,1,399.99,399.99
I003440,O001934,P0132,1,195.2,195.2
I003441,O001935,P0488,2,57.74,115.48
I003442,O001936,P0302,1,245.88,245.88
I003443,O001936,P0186,1,40.04,40.04
I003444,O001937,P0130,1,655.98,655.98
I003445,O001937,P0359,1,312.92,312.92
I003446,O001937,P0220,1,74.78,74.78
I003447,O001938,P0369,1,272.64,272.64
I003448,O001939,P0162,2,159.25,318.5
I003449,O001939,P0061,1,196.53,196.53
I003450,O001940,P0119,1,90.85,90.85
I003451,O001941,P0433,1,18.48,18.48
I003452,O001941,P0166,1,310.56,310.56
I003453,O001942,P0180,1,772.06,772.06
I003454,O001942,P0141,3,1129.6,3388.8
I003455,O001943,P0444,1,96.0,96.0
I003456,O001943,P0177,1,375.35,375.35
I003457,O001944,P0191,1,41.26,41.26
I003458,O001944,P0388,1,153.43,153.43
I003459,O001945,P0136,1,47.43,47.43
I003460,O001946,P0425,1,423.8,423.8
I003461,O001947,P0448,3,110.82,332.46
I003462,O001948,P0439,1,328.81,328.81
I003463,O001949,P0397,1,107.58,107.58
I003464,O001950,P0283,2,50.52,101.04
I003465,O001951,P0445,1,265.02,265.02
I003466,O001952,P0222,1,280.44,280.44
I003467,O001952,P0411,2,72.69,145.38
I003468,O001953,P0485,2,161.66,323.32
I003469,O001954,P0124,1,219.12,219.12
I003470,O001955,P0458,1,62.51,62.51
I003471,O001955,P0311,1,17.55,17.55
I003472,O001955,P0206,1,183.51,183.51
I003473,O001956,P0263,1,1094.91,1094.91
I003474,O001957,P0154,1,860.24,860.24
I003475,O001957,P0436,1,453.79,453.79
I003476,O001957,P0443,1,160.92,160.92
I003477,O001958,P0339,1,217.58,217.58
I003478,O001958,P0081,1,284.34,284.34
I003479,O001959,P0084,2,268.88,537.76
I003480,O001959,P0151,1,391.62,391.62
I003481,O001960,P0048,1,55.69,55.69
I003482,O001961,P0092,1,106.86,106.86
I003483,O001962,P0403,1,98.2,98.2
I003484,O001963,P0057,1,183.49,183.49
I003485,O001963,P0161,1,273.12,273.12
I003486,O001963,P0492,1,1138.21,1138.21
I003487,O001963,P0095,1,32.73,32.73
I003488,O001964,P0335,1,926.62,926.62
I003489,O001965,P0383,1,20.7,20.7
I003490,O001965,P0389,1,136.66,136.66
I003491,O001966,P0382,1,207.33,207.33
I003492,O001966,P0009,1,232.66,232.66
I003493,O001967,P0044,1,1249.04,1249.04
I003494,O001967,P0142,1,151.05,151.05
I003495,O001967,P0118,1,240.86,240.86
I003496,O001968,P0421,1,345.41,345.41
I003497,O001968,P0336,1,208.85,208.85
I003498,O001968,P0109,1,378.8,378.8
I003499,O001969,P0285,1,150.31,150.31
I003500,O001969,P0069,1,444.24,444.24
I003501,O001970,P0042,2,257.76,515.52
I003502,O001971,P0024,1,29.52,29.52
I003503,O001972,P0024,1,29.52,29.52
I003504,O001973,P0367,1,303.39,303.39
