customer_id,name,segment,region,channel,signup_date
C02242,Customer 2242,consumer,West,web,2024-05-31
C02243,Customer 2243,consumer,East,web,2024-05-11
C02244,Customer 2244,enterprise,East,web,2023-08-14
C02245,Customer 2245,smb,West,web,2023-05-30
C02246,Customer 2246,consumer,North,store,2023-08-26
C02247,Customer 2247,consumer,West,web,2024-10-21
C02248,Customer 2248,smb,South,web,2023-04-13
C02249,Customer 2249,consumer,North,web,2023-06-24
C02250,Customer 2250,consumer,West,web,2024-04-05
C02251,Customer 2251,consumer,South,web,2023-02-03
C02252,Customer 2252,smb,West,web,2024-11-14
C02253,Customer 2253,consumer,West,store,2024-06-01
C02254,Customer 2254,smb,East,web,2024-03-15
C02255,Customer 2255,smb,North,store,2023-10-12
C02256,Customer 2256,consumer,West,web,2023-08-13
C02257,Customer 2257,consumer,East,web,2024-07-18
C02258,Customer 2258,consumer,East,web,2023-09-14
C02259,Customer 2259,consumer,North,store,2023-02-28
C02260,Customer 2260,consumer,West,web,2023-09-03
C02261,Customer 2261,smb,South,web,2024-06-02
C02262,Customer 2262,consumer,South,web,2023-08-02
C02263,Customer 2263,smb,South,web,2024-08-12
C02264,Customer 2264,consumer,North,referral,2024-12-01
C02265,Customer 2265,consumer,South,web,2023-08-04
C02266,Customer 2266,consumer,West,store,2024-02-07
C02267,Customer 2267,consumer,East,store,2023-10-10
C02268,Customer 2268,smb,East,web,2024-07-26
C02269,Customer 2269,consumer,East,web,2024-07-26
C02270,Customer 2270,consumer,East,store,2023-08-03
C02271,Customer 2271,consumer,East,web,2024-01-17
C02272,Customer 2272,consumer,East,web,2023-02-14
C02273,Customer 2273,consumer,North,store,2023-06-21
C02274,Customer 2274,consumer,West,store,2023-08-09
C02275,Customer 2275,enterprise,North,store,2024-01-20
C02276,Customer 2276,consumer,East,store,2023-04-05
C02277,Customer 2277,smb,East,web,2023-02-13
C02278,Customer 2278,consumer,South,web,2023-08-16
C02279,Customer 2279,consumer,East,web,2024-07-27
C02280,Customer 2280,consumer,East,store,2023-11-13
C02281,Customer 2281,consumer,East,referral,2023-12-01
C02282,Customer 2282,consumer,East,web,2024-08-23
C02283,Customer 2283,consumer,North,web,2024-09-15
C02284,Customer 2284,consumer,South,web,2024-12-19
C02285,Customer 2285,consumer,West,store,2024-04-11
C02286,Customer 2286,consumer,West,web,2024-12-15
C02287,Customer 2287,enterprise,East,web,2023-10-24
C02288,Customer 2288,consumer,West,referral,2024-06-28
C02289,Customer 2289,consumer,East,store,2024-05-03
C02290,Customer 2290,consumer,West,web,2023-08-03
C02291,Customer 2291,consumer,East,referral,2024-06-07
C02292,Customer 2292,consumer,West,web,2023-01-02
C02293,Customer 2293,consumer,East,web,2024-10-22
C02294,Customer 2294,consumer,South,web,2024-10-15
C02295,Customer 2295,consumer,East,store,2023-07-26
C02296,Customer 2296,consumer,North,store,2023-12-07
C02297,Customer 2297,consumer,North,web,2024-12-04
C02298,Customer 2298,consumer,East,referral,2024-02-11
C02299,Customer 2299,consumer,West,web,2023-11-02
C02300,Customer 2300,consumer,South,store,2024-05-21
C02301,Customer 2301,smb,North,store,2024-04-13
C02302,Customer 2302,consumer,South,web,2024-12-16
C02303,Customer 2303,consumer,West,web,2024-07-11
C02304,Customer 2304,consumer,North,store,2024-05-09
C02305,Customer 2305,smb,West,web,2023-09-18
C02306,Customer 2306,consumer,South,store,2024-07-31
C02307,Customer 2307,consumer,North,web,2024-10-23
C02308,Customer 2308,consumer,West,store,2024-08-04
C02309,Customer 2309,consumer,North,web,2023-12-30
C02310,Customer 2310,consumer,East,web,2024-05-28
C02311,Customer 2311,consumer,North,web,2024-06-24
C02312,Customer 2312,smb,West,store,2024-07-26
C02313,Customer 2313,consumer,North,web,2024-09-03
C02314,Customer 2314,smb,West,web,2024-03-30
C02315,Customer 2315,enterprise,South,referral,2023-05-24
C02316,Customer 2316,consumer,East,store,2023-07-11
C02317,Customer 2317,consumer,East,web,2023-12-19
C02318,Customer 2318,consumer,West,referral,2023-10-26
C02319,Customer 2319,consumer,South,store,2024-04-04
C02320,Customer 2320,consumer,West,web,2024-03-02
C02321,Customer 2321,smb,East,web,2024-12-16
C02322,Customer 2322,smb,West,store,2023-01-31
C02323,Customer 2323,consumer,North,store,2023-11-28
C02324,Customer 2324,consumer,West,web,2024-02-15
C02325,Customer 2325,smb,West,web,2023-02-21
C02326,Customer 2326,enterprise,West,web,2024-01-19
C02327,Customer 2327,smb,East,web,2023-08-31
C02328,Customer 2328,consumer,West,web,2024-11-16
C02329,Customer 2329,consumer,East,web,2024-09-03
C02330,Customer 2330,consumer,North,store,2024-02-21
C02331,Customer 2331,consumer,South,store,2024-04-19
C02332,Customer 2332,consumer,East,web,2024-01-27
C02333,Customer 2333,consumer,West,web,2024-01-24
C02334,Customer 2334,consumer,South,web,2024-07-26
C02335,Customer 2335,consumer,West,web,2024-11-30
C02336,Customer 2336,consumer,South,referral,2024-04-13
C02337,Customer 2337,consumer,West,store,2024-02-12
C02338,Customer 2338,consumer,East,web,2024-06-02
C02339,Customer 2339,consumer,East,web,2023-07-08
C02340,Customer 2340,consumer,North,web,2024-08-17
C02341,Customer 2341,smb,West,store,2023-12-17
C02342,Customer 2342,consumer,East,web,2023-10-10
C02343,Customer 2343,consumer,West,store,2024-09-27
C02344,Customer 2344,consumer,South,store,2023-06-06
C02345,Customer 2345,smb,North,web,2024-08-21
C02346,Customer 2346,consumer,East,store,2023-05-28
C02347,Customer 2347,consumer,East,store,2023-03-11
C02348,Customer 2348,consumer,North,store,2024-01-05
C02349,Customer 2349,consumer,East,referral,2024-08-10
C02350,Customer 2350,consumer,East,web,2024-09-17
C02351,Customer 2351,consumer,East,web,2024-05-29
C02352,Customer 2352,smb,South,store,2023-08-22
C02353,Customer 2353,consumer,West,store,2024-11-09
C02354,Customer 2354,smb,South,referral,2024-09-02
C02355,Customer 2355,smb,East,web,2024-09-27
C02356,Customer 2356,consumer,West,store,2024-04-11
C02357,Customer 2357,smb,South,web,2024-07-10
C02358,Customer 2358,consumer,East,web,2023-10-14
C02359,Customer 2359,consumer,West,web,2024-09-09
C02360,Customer 2360,consumer,East,web,2023-10-21
C02361,Customer 2361,consumer,North,web,2024-04-25
C02362,Customer 2362,consumer,North,store,2023-05-14
C02363,Customer 2363,consumer,North,web,2023-01-08
C02364,Customer 2364,consumer,North,web,2023-01-28
C02365,Customer 2365,consumer,West,web,2024-06-03
C02366,Customer 2366,consumer,East,web,2023-11-06
C02367,Customer 2367,consumer,South,referral,2024-10-07
C02368,Customer 2368,consumer,East,web,2024-06-24
C02369,Customer 2369,consumer,East,web,2024-09-18
C02370,Customer 2370,smb,East,store,2024-05-08
C02371,Customer 2371,consumer,East,store,2023-02-03
C02372,Customer 2372,smb,North,store,2023-01-07
C02373,Customer 2373,consumer,East,store,2023-02-09
C02374,Customer 2374,consumer,East,referral,2023-11-26
C02375,Customer 2375,consumer,North,web,2023-03-03
C02376,Customer 2376,consumer,East,referral,2023-03-27
C02377,Customer 2377,consumer,West,store,2024-12-25
C02378,Customer 2378,smb,East,web,2023-04-26
C02379,Customer 2379,consumer,South,store,2024-07-30
C02380,Customer 2380,smb,South,store,2023-10-24
C02381,Customer 2381,smb,South,web,2024-01-14
C02382,Customer 2382,smb,South,web,2024-11-12
C02383,Customer 2383,smb,West,referral,2024-09-19
C02384,Customer 2384,consumer,North,web,2023-11-18
C02385,Customer 2385,consumer,North,web,2024-09-19
C02386,Customer 2386,consumer,West,store,2024-01-30
C02387,Customer 2387,consumer,West,web,2023-12-23
C02388,Customer 2388,consumer,North,web,2024-07-15
C02389,Customer 2389,smb,North,store,2024-02-23
C02390,Customer 2390,consumer,North,store,2024-04-22
C02391,Customer 2391,consumer,North,web,2023-12-02
C02392,Customer 2392,consumer,East,referral,2024-08-13
C02393,Customer 2393,consumer,East,web,2023-01-20
C02394,Customer 2394,consumer,East,web,2024-02-16
C02395,Customer 2395,smb,West,web,2024-07-02
C02396,Customer 2396,consumer,South,store,2023-09-16
C02397,Customer 2397,consumer,East,web,2024-08-27
C02398,Customer 2398,consumer,East,web,2024-11-29
C02399,Customer 2399,consumer,East,store,2023-12-23
C02400,Customer 2400,consumer,East,web,2023-07-20
C02401,Customer 2401,consumer,West,store,2024-02-15
C02402,Customer 2402,consumer,West,web,2023-10-15
C02403,Customer 2403,consumer,West,referral,2023-02-17
C02404,Customer 2404,consumer,West,web,2024-07-11
C02405,Customer 2405,consumer,North,web,2024-01-05
C02406,Customer 2406,consumer,West,web,2023-08-19
C02407,Customer 2407,consumer,West,store,2023-04-05
C02408,Customer 2408,consumer,East,store,2023-10-30
C02409,Customer 2409,enterprise,East,web,2023-08-06
C02410,Customer 2410,consumer,West,store,2024-07-05
C02411,Customer 2411,consumer,South,web,2024-01-22
C02412,Customer 2412,consumer,South,referral,2024-12-15
C02413,Customer 2413,consumer,West,referral,2024-09-19
C02414,Customer 2414,consumer,West,referral,2023-04-01
C02415,Customer 2415,consumer,North,store,2023-02-27
C02416,Customer 2416,enterprise,South,referral,2024-03-09
C02417,Customer 2417,consumer,South,web,2024-06-05
C02418,Customer 2418,consumer,West,store,2024-04-27
C02419,Customer 2419,consumer,East,store,2024-01-02
C02420,Customer 2420,consumer,East,referral,2024-02-11
C02421,Customer 2421,consumer,West,web,2024-06-01
C02422,Customer 2422,consumer,East,web,2023-11-27
C02423,Customer 2423,smb,East,web,2024-11-30
C02424,Customer 2424,consumer,East,store,2023-08-23
C02425,Customer 2425,consumer,South,web,2024-02-15
C02426,Customer 2426,smb,South,web,2023-07-02
C02427,Customer 2427,consumer,East,web,2023-10-14
C02428,Customer 2428,enterprise,South,web,2023-05-03
C02429,Customer 2429,consumer,West,web,2023-06-07
C02430,Customer 2430,smb,South,web,2023-11-19
C02431,Customer 2431,consumer,West,referral,2023-01-13
C02432,Customer 2432,smb,West,store,2024-07-19
C02433,Customer 2433,enterprise,East,web,2024-07-08
C02434,Customer 2434,consumer,East,store,2024-09-12
C02435,Customer 2435,enterprise,North,store,2024-11-08
C02436,Customer 2436,consumer,East,web,2024-09-09
C02437,Customer 2437,consumer,West,web,2024-07-16
C02438,Customer 2438,consumer,East,store,2023-07-23
C02439,Customer 2439,consumer,East,web,2023-10-29
C02440,Customer 2440,consumer,East,store,2023-02-12
C02441,Customer 2441,consumer,South,web,2024-08-19
C02442,Customer 2442,consumer,South,web,2024-12-29
C02443,Customer 2443,smb,North,referral,2024-10-31
C02444,Customer 2444,smb,North,web,2024-05-20
C02445,Customer 2445,consumer,West,store,2024-09-30
C02446,Customer 2446,consumer,South,web,2023-07-10
C02447,Customer 2447,consumer,East,web,2023-03-01
C02448,Customer 2448,consumer,South,web,2024-04-10
C02449,Customer 2449,consumer,East,web,2024-01-14
C02450,Customer 2450,consumer,North,web,2024-03-04
C02451,Customer 2451,consumer,South,web,2023-03-03
C02452,Customer 2452,enterprise,North,web,2023-10-29
C02453,Customer 2453,consumer,South,store,2024-09-29
C02454,Customer 2454,consumer,North,web,2023-06-21
C02455,Customer 2455,consumer,South,store,2024-05-19
C02456,Customer 2456,consumer,East,web,2023-03-04
C02457,Customer 2457,consumer,West,web,2023-01-16
C02458,Customer 2458,consumer,East,store,2024-11-21
C02459,Customer 2459,consumer,West,web,2023-04-11
C02460,Customer 2460,consumer,East,web,2023-06-25
C02461,Customer 2461,enterprise,East,web,2023-07-12
C02462,Customer 2462,smb,East,store,2023-09-30
C02463,Customer 2463,consumer,North,store,2024-04-11
C02464,Customer 2464,consumer,North,web,2023-06-24
C02465,Customer 2465,consumer,West,web,2023-08-22
C02466,Customer 2466,consumer,East,store,2023-08-04
C02467,Customer 2467,consumer,East,web,2024-05-05
C02468,Customer 2468,consumer,East,web,2024-02-21
C02469,Customer 2469,consumer,South,web,2024-06-16
C02470,Customer 2470,consumer,East,web,2024-03-26
C02471,Customer 2471,consumer,East,web,2023-10-07
C02472,Customer 2472,enterprise,North,store,2023-09-01
C02473,Customer 2473,smb,South,web,2024-11-05
C02474,Customer 2474,smb,West,web,2023-05-26
C02475,Customer 2475,consumer,South,referral,2023-03-08
C02476,Customer 2476,smb,East,web,2023-04-13
C02477,Customer 2477,consumer,West,web,2023-11-06
C02478,Customer 2478,smb,West,web,2024-09-28
C02479,Customer 2479,consumer,East,store,2023-04-27
C02480,Customer 2480,smb,East,web,2024-04-16
C02481,Customer 2481,consumer,West,web,2023-11-17
C02482,Customer 2482,smb,South,referral,2024-03-10
C02483,Customer 2483,smb,South,store,2024-01-05
C02484,Customer 2484,consumer,West,store,2024-11-30
C02485,Customer 2485,consumer,West,web,2023-07-06
C02486,Customer 2486,enterprise,South,web,2024-08-10
C02487,Customer 2487,consumer,West,web,2024-04-13
C02488,Customer 2488,smb,North,web,2024-10-22
C02489,Customer 2489,consumer,East,store,2024-12-07
C02490,Customer 2490,consumer,East,web,2024-04-17
C02491,Customer 2491,consumer,West,store,2024-07-09
C02492,Customer 2492,consumer,West,web,2024-03-29
C02493,Customer 2493,smb,West,web,2024-03-21
C02494,Customer 2494,consumer,West,store,2024-11-12
C02495,Customer 2495,consumer,East,web,2023-04-04
C02496,Customer 2496,consumer,West,store,2023-02-07
C02497,Customer 2497,consumer,East,referral,2024-04-26
C02498,Customer 2498,smb,East,web,2023-04-21
C02499,Customer 2499,enterprise,West,web,2024-02-14
C02500,Customer 2500,consumer,West,web,2023-06-17
C02501,Customer 2501,smb,West,store,2024-07-19
C02502,Customer 2502,smb,West,web,2024-02-01
C02503,Customer 2503,consumer,South,store,2023-05-07
C02504,Customer 2504,enterprise,East,web,2023-02-11
C02505,Customer 2505,consumer,South,store,2023-02-10
C02506,Customer 2506,consumer,East,store,2024-07-15
C02507,Customer 2507,smb,East,web,2024-05-01
C02508,Customer 2508,consumer,East,web,2024-11-01
C02509,Customer 2509,smb,South,web,2024-02-03
C02510,Customer 2510,smb,West,web,2023-07-01
C02511,Customer 2511,consumer,West,web,2023-06-30
C02512,Customer 2512,smb,East,web,2024-11-08
C02513,Customer 2513,consumer,East,referral,2024-12-18
C02514,Customer 2514,consumer,East,referral,2024-04-08
C02515,Customer 2515,consumer,East,store,2023-02-19
C02516,Customer 2516,smb,East,web,2024-02-12
C02517,Customer 2517,consumer,East,store,2024-02-05
C02518,Customer 2518,consumer,East,web,2023-05-26
C02519,Customer 2519,consumer,South,web,2023-10-25
C02520,Customer 2520,smb,South,web,2023-05-25
C02521,Customer 2521,consumer,East,web,2023-01-16
C02522,Customer 2522,consumer,South,web,2023-03-26
C02523,Customer 2523,consumer,North,web,2023-08-04
C02524,Customer 2524,consumer,East,referral,2024-04-26
C02525,Customer 2525,smb,East,web,2023-02-21
C02526,Customer 2526,consumer,South,referral,2024-07-01
C02527,Customer 2527,consumer,East,web,2023-04-17
C02528,Customer 2528,enterprise,West,web,2023-08-07
C02529,Customer 2529,consumer,North,web,2023-12-03
C02530,Customer 2530,enterprise,West,store,2024-01-06
C02531,Customer 2531,consumer,South,web,2023-09-11
C02532,Customer 2532,smb,South,web,2024-02-09
C02533,Customer 2533,consumer,North,web,2024-08-02
C02534,Customer 2534,consumer,West,web,2024-11-29
C02535,Customer 2535,smb,East,store,2024-09-27
C02536,Customer 2536,smb,East,web,2023-01-30
C02537,Customer 2537,smb,East,web,2023-07-04
C02538,Customer 2538,consumer,West,store,2023-10-16
C02539,Customer 2539,smb,East,web,2023-12-25
C02540,Customer 2540,smb,East,store,2024-04-18
C02541,Customer 2541,consumer,West,store,2024-07-18
C02542,Customer 2542,smb,East,referral,2024-02-04
C02543,Customer 2543,smb,South,web,2024-11-19
C02544,Customer 2544,consumer,South,store,2023-05-13
C02545,Customer 2545,consumer,North,web,2024-05-16
C02546,Customer 2546,consumer,East,store,2024-05-17
C02547,Customer 2547,consumer,North,web,2023-03-18
C02548,Customer 2548,consumer,North,web,2023-12-16
C02549,Customer 2549,consumer,West,store,2023-03-01
C02550,Customer 2550,consumer,West,web,2024-03-30
C02551,Customer 2551,consumer,East,store,2024-04-09
C02552,Customer 2552,consumer,East,store,2023-11-07
C02553,Customer 2553,smb,East,web,2023-04-01
C02554,Customer 2554,smb,East,web,2023-10-25
C02555,Customer 2555,consumer,South,web,2023-11-21
C02556,Customer 2556,enterprise,East,referral,2023-10-07
C02557,Customer 2557,consumer,West,web,2024-12-11
C02558,Customer 2558,consumer,North,web,2023-04-28
C02559,Customer 2559,consumer,East,store,2024-11-25
C02560,Customer 2560,consumer,North,referral,2024-07-20
C02561,Customer 2561,smb,West,store,2023-09-28
C02562,Customer 2562,smb,North,store,2024-05-31
C02563,Customer 2563,consumer,West,web,2023-04-11
C02564,Customer 2564,consumer,West,web,2024-01-23
C02565,Customer 2565,consumer,West,web,2023-10-13
C02566,Customer 2566,consumer,South,store,2023-02-22
C02567,Customer 2567,consumer,North,store,2024-12-30
C02568,Customer 2568,consumer,East,store,2023-08-28
C02569,Customer 2569,smb,North,store,2023-08-02
C02570,Customer 2570,smb,East,web,2024-09-07
C02571,Customer 2571,consumer,East,web,2023-12-27
C02572,Customer 2572,smb,South,web,2023-12-30
C02573,Customer 2573,consumer,West,web,2024-12-01
C02574,Customer 2574,consumer,East,store,2023-11-23
C02575,Customer 2575,consumer,North,web,2024-04-20
C02576,Customer 2576,consumer,North,store,2024-09-02
C02577,Customer 2577,enterprise,North,store,2023-04-07
C02578,Customer 2578,consumer,North,web,2023-11-23
C02579,Customer 2579,consumer,West,web,2023-03-14
C02580,Customer 2580,consumer,South,web,2023-09-13
C02581,Customer 2581,consumer,East,web,2023-06-19
C02582,Customer 2582,smb,North,store,2023-11-29
C02583,Customer 2583,consumer,East,web,2023-06-06
C02584,Customer 2584,consumer,East,store,2024-02-23
C02585,Customer 2585,consumer,East,store,2024-04-02
C02586,Customer 2586,consumer,East,web,2023-04-09
C02587,Customer 2587,consumer,West,store,2023-09-01
C02588,Customer 2588,consumer,North,store,2024-04-21
C02589,Customer 2589,consumer,South,store,2024-03-16
C02590,Customer 2590,smb,West,web,2023-07-13
C02591,Customer 2591,smb,South,web,2024-01-10
C02592,Customer 2592,smb,East,web,2024-10-23
C02593,Customer 2593,consumer,East,web,2024-01-02
C02594,Customer 2594,consumer,West,store,2023-06-04
C02595,Customer 2595,consumer,North,store,2024-05-13
C02596,Customer 2596,smb,South,referral,2024-06-17
