order_id,customer_id,order_date,total,channel,region
O004829,C01219,2024-12-01,321.63,store,South
O004830,C04006,2024-01-13,226.9,store,North
O004831,C05596,2023-12-21,241.23,store,East
O004832,C06202,2024-03-03,127.98,web,North
O004833,C04631,2023-10-29,331.58,store,East
O004834,C07920,2024-12-02,192.21,store,South
O004835,C02164,2023-08-27,207.81,store,East
O004836,C06228,2023-03-21,261.71,web,West
O004837,C01515,2024-09-08,204.17,store,East
O004838,C07839,2023-09-11,419.6,store,North
O004839,C07274,2024-03-21,479.49,store,South
O004840,C03075,2023-03-06,247.84,web,East
O004841,C00832,2023-04-16,386.99,web,East
O004842,C07538,2024-12-01,459.29,referral,South
O004843,C03628,2023-02-27,164.01,store,East
O004844,C04549,2023-10-13,110.11,referral,East
O004845,C06748,2024-01-02,159.49,web,East
O004846,C07473,2024-08-01,450.66,store,East
O004847,C01602,2024-01-12,187.71,store,South
O004848,C05855,2024-06-17,286.59,store,West
O004849,C03057,2024-06-20,484.24,store,East
O004850,C07826,2024-09-29,264.28,store,West
O004851,C06610,2024-02-24,214.81,web,South
O004852,C03511,2024-10-07,465.09,web,West
O004853,C00774,2023-12-19,97.98,store,East
O004854,C00205,2023-12-30,368.58,referral,South
O004855,C02432,2023-12-29,243.94,store,West
O004856,C02118,2024-06-07,403.9,referral,East
O004857,C07320,2023-09-26,262.16,web,East
O004858,C03240,2023-05-07,423.83,referral,West
O004859,C05458,2024-05-17,243.86,store,West
O004860,C06184,2024-03-03,119.83,store,East
O004861,C07143,2024-08-21,229.48,web,South
O004862,C02824,2023-09-27,108.93,store,West
O004863,C04399,2024-05-04,75.53,store,East
O004864,C04924,2024-08-05,158.99,web,North
O004865,C01974,2024-05-12,238.08,store,West
O004866,C03089,2023-01-24,108.56,store,East
O004867,C02273,2024-10-05,362.23,store,North
O004868,C04993,2024-09-15,334.94,store,West
O004869,C02504,2023-04-05,411.96,web,East
O004870,C03869,2023-09-19,158.86,store,East
O004871,C01381,2024-11-12,220.25,store,West
O004872,C02140,2024-02-14,346.5,store,East
O004873,C06224,2023-06-09,232.91,store,East
O004874,C05309,2024-07-29,222.83,referral,North
O004875,C02308,2024-05-01,206.11,store,West
O004876,C01800,2023-03-30,273.49,store,North
O004877,C01842,2024-03-07,233.64,web,North
O004878,C00804,2024-06-04,296.25,store,North
O004879,C02958,2023-11-24,494.19,store,South
O004880,C00501,2023-02-25,268.44,web,East
O004881,C01819,2024-12-08,398.76,store,East
O004882,C02305,2024-03-10,350.82,web,West
O004883,C00664,2024-03-10,300.7,store,East
O004884,C07294,2024-11-24,382.41,store,South
O004885,C00225,2024-01-12,336.8,web,East
O004886,C01246,2023-08-22,80.39,store,North
O004887,C06454,2024-06-23,385.56,store,North
O004888,C02755,2024-08-25,457.3,store,West
O004889,C04254,2024-05-18,412.23,web,East
O004890,C04429,2024-03-24,220.75,web,West
O004891,C04721,2023-01-03,456.12,store,East
O004892,C00910,2024-07-25,95.7,web,North
O004893,C04468,2023-06-29,221.41,store,West
O004894,C05350,2023-11-13,52.23,web,East
O004895,C06555,2023-12-06,211.79,store,West
O004896,C01318,2024-01-16,68.56,store,East
O004897,C03695,2023-03-16,387.68,store,West
O004898,C06315,2023-08-29,172.87,referral,South
O004899,C06067,2023-07-05,297.59,store,North
O004900,C02528,2024-06-14,627.57,web,West
O004901,C07089,2023-10-29,188.84,store,East
O004902,C05199,2023-05-25,160.53,store,East
O004903,C03430,2023-07-20,297.94,store,East
O004904,C04997,2023-06-11,157.67,store,South
O004905,C01704,2024-05-15,120.73,store,South
O004906,C01937,2024-05-23,385.0,store,East
O004907,C07768,2023-02-02,194.02,web,East
O004908,C04530,2023-12-05,251.46,web,West
O004909,C06761,2023-07-11,460.55,store,East
O004910,C06913,2024-02-09,107.27,store,South
O004911,C03668,2023-08-05,78.86,web,South
O004912,C01607,2024-09-20,243.37,web,South
O004913,C04194,2024-01-18,326.68,store,East
O004914,C02071,2024-03-30,259.47,store,North
O004915,C02119,2024-06-04,53.83,store,West
O004916,C07828,2024-12-30,232.6,store,East
O004917,C02682,2024-08-15,266.44,store,North
O004918,C02092,2023-12-12,910.19,web,West
O004919,C07862,2023-12-20,84.42,store,North
O004920,C02076,2024-02-12,359.67,store,West
O004921,C01538,2023-05-26,227.58,store,South
O004922,C03244,2024-02-25,443.08,store,East
O004923,C02383,2024-09-23,346.74,referral,West
O004924,C01570,2024-11-08,227.23,store,South
O004925,C05138,2023-11-27,337.82,store,West
O004926,C02188,2024-08-09,250.9,store,North
O004927,C00127,2024-09-22,372.83,store,West
O004928,C05864,2023-07-28,405.57,referral,North
O004929,C03965,2024-01-07,362.1,web,East
O004930,C03284,2024-02-18,218.11,store,West
O004931,C02319,2023-01-19,65.67,store,South
O004932,C07460,2023-07-09,112.23,store,East
O004933,C03337,2024-07-15,258.74,web,East
O004934,C00677,2024-12-20,313.35,store,West
O004935,C00455,2023-03-24,92.04,web,North
O004936,C00033,2024-11-09,258.34,store,West
O004937,C07883,2023-08-30,178.76,web,East
O004938,C00513,2024-09-29,80.7,store,South
O004939,C00718,2024-03-20,209.08,web,South
O004940,C02830,2023-01-25,334.94,store,East
O004941,C06144,2023-07-26,399.21,store,East
O004942,C06509,2023-01-13,392.74,web,North
O004943,C03143,2023-08-12,279.76,store,West
O004944,C04126,2023-08-31,92.71,web,North
O004945,C04299,2024-03-25,318.04,store,West
O004946,C04622,2024-07-21,73.07,store,North
O004947,C00253,2024-04-07,241.27,web,West
O004948,C02799,2024-02-26,346.53,store,South
O004949,C06763,2024-04-15,105.54,store,West
O004950,C01853,2024-02-28,329.68,store,West
O004951,C06144,2023-11-25,352.84,store,East
O004952,C05181,2023-11-27,450.72,web,West
O004953,C03648,2023-10-16,147.54,store,East
O004954,C03604,2024-03-22,418.69,store,South
O004955,C03129,2023-07-23,204.81,referral,East
O004956,C07781,2023-02-11,224.6,store,West
O004957,C01263,2023-02-03,484.31,store,South
O004958,C04428,2024-09-05,278.67,web,East
O004959,C07369,2024-09-25,441.5,web,West
O004960,C06878,2024-01-18,364.39,store,North
O004961,C06358,2024-01-23,238.56,web,East
O004962,C01402,2023-05-25,69.44,store,West
O004963,C00034,2023-05-15,271.71,web,West
O004964,C07562,2024-02-27,218.51,store,West
O004965,C02171,2023-02-10,286.09,store,East
O004966,C02585,2023-05-24,378.99,store,East
O004967,C00253,2024-12-13,291.73,web,West
O004968,C05402,2024-07-30,352.01,store,South
O004969,C03900,2023-07-12,364.76,web,West
O004970,C00085,2023-02-03,400.75,store,South
O004971,C03239,2023-04-08,342.39,referral,East
O004972,C01237,2024-06-22,446.32,web,West
O004973,C05890,2024-07-21,185.0,web,South
O004974,C02489,2024-12-17,426.1,store,East
O004975,C04345,2024-01-27,334.26,store,East
O004976,C04297,2023-05-10,325.99,store,East
O004977,C02821,2023-10-14,133.87,referral,East
O004978,C06802,2024-08-15,429.83,store,South
O004979,C00056,2024-02-28,320.71,store,East
O004980,C07615,2024-08-05,131.38,web,North
O004981,C04633,2023-06-23,72.4,store,West
O004982,C00061,2024-05-21,268.95,web,East
O004983,C00388,2024-11-12,177.18,store,East
O004984,C02549,2024-11-02,183.5,store,West
O004985,C06005,2023-12-06,84.68,store,South
O004986,C01910,2024-01-04,150.59,web,West
O004987,C06915,2023-12-21,485.32,store,East
O004988,C07134,2024-01-31,301.92,web,West
O004989,C01826,2024-12-23,290.81,store,South
O004990,C03493,2024-06-15,277.58,store,East
O004991,C02985,2023-03-28,396.0,store,West
O004992,C02174,2023-08-17,354.2,web,West
O004993,C04883,2023-03-08,136.27,store,East
O004994,C05266,2024-12-23,275.57,store,North
O004995,C05324,2024-05-25,369.01,referral,East
O004996,C04216,2023-01-19,252.84,web,East
O004997,C02445,2023-05-17,293.91,store,West
O004998,C01853,2023-07-08,86.55,store,West
O004999,C00464,2024-06-20,55.43,store,South
O005000,C06001,2023-12-10,395.98,store,West
O005001,C03748,2023-11-22,398.77,store,West
O005002,C05931,2023-11-23,278.91,store,East
O005003,C03344,2023-06-30,416.88,store,North
O005004,C06298,2023-08-02,401.81,store,West
O005005,C03858,2023-05-07,210.99,store,East
O005006,C00537,2023-01-22,270.83,store,West
O005007,C05998,2023-05-14,263.45,store,East
O005008,C07806,2023-05-08,58.79,store,West
O005009,C01457,2023-11-06,50.1,referral,East
O005010,C07974,2024-03-13,427.27,store,East
O005011,C06935,2024-11-14,490.01,store,West
O005012,C06925,2023-06-10,390.27,web,East
O005013,C07872,2023-08-10,82.2,store,West
O005014,C01143,2023-09-01,323.91,web,North
O005015,C00089,2023-11-30,331.67,store,West
O005016,C05234,2024-07-15,171.07,store,West
O005017,C05561,2024-10-26,269.31,store,West
O005018,C07620,2023-02-09,55.75,store,East
O005019,C00307,2023-01-06,260.68,web,West
O005020,C02346,2024-03-29,171.32,store,East
O005021,C02885,2024-03-06,147.61,store,East
O005022,C02949,2023-11-05,488.48,web,West
O005023,C02051,2023-10-27,352.86,web,South
O005024,C06490,2024-01-05,451.63,referral,East
O005025,C03022,2023-07-26,115.49,store,West
O005026,C06206,2024-07-18,153.25,web,East
O005027,C07143,2023-05-15,467.09,web,South
O005028,C01289,2023-12-03,176.46,store,East
O005029,C05145,2024-01-25,445.67,store,West
O005030,C02524,2023-11-16,382.62,referral,East
O005031,C03942,2024-08-16,67.0,web,West
O005032,C07913,2023-07-29,118.41,web,South
O005033,C06554,2024-01-21,300.96,web,North
O005034,C00632,2024-06-04,462.67,store,West
O005035,C00040,2024-04-22,309.28,web,North
O005036,C06780,2023-10-29,364.41,store,North
O005037,C03819,2024-04-04,353.23,web,South
O005038,C00543,2024-09-22,101.26,store,South
O005039,C07210,2023-02-01,423.22,store,West
O005040,C02856,2024-08-19,379.4,store,East
O005041,C03566,2024-05-28,194.05,store,West
O005042,C01165,2024-09-15,257.29,store,North
O005043,C05655,2024-01-24,265.98,store,East
O005044,C03729,2023-08-31,407.42,store,West
O005045,C01535,2023-06-26,478.5,referral,East
O005046,C05837,2023-08-21,436.02,store,North
O005047,C00602,2023-08-13,265.42,store,South
O005048,C02765,2024-06-05,202.14,store,South
O005049,C00093,2023-10-03,153.97,store,East
O005050,C04006,2023-02-12,358.9,store,North
O005051,C00751,2024-02-01,237.91,store,East
O005052,C02655,2023-12-15,114.03,store,East
O005053,C02846,2023-10-03,72.14,store,North
O005054,C00352,2024-07-17,311.99,store,West
O005055,C04808,2024-06-29,443.04,store,East
O005056,C01105,2023-04-18,469.55,web,West
O005057,C01750,2023-10-18,145.15,web,North
O005058,C00201,2023-01-18,276.26,store,West
O005059,C04778,2024-08-29,388.7,web,North
O005060,C04334,2023-12-28,65.83,web,North
O005061,C01328,2023-01-04,444.48,web,West
O005062,C05934,2023-04-19,495.97,store,North
O005063,C06583,2024-01-19,250.87,web,East
O005064,C07991,2024-07-16,429.99,web,East
O005065,C00024,2024-02-08,238.25,web,East
O005066,C00092,2024-02-28,97.32,web,East
O005067,C06872,2023-04-18,276.06,store,East
O005068,C01376,2024-08-11,129.89,store,West
O005069,C04858,2024-05-03,136.1,web,East
O005070,C03181,2024-06-30,407.91,store,South
O005071,C02936,2023-07-07,96.33,store,West
O005072,C05848,2024-03-16,182.25,store,East
O005073,C03302,2023-04-05,392.23,store,West
O005074,C06761,2024-12-12,459.17,store,East
O005075,C00412,2024-01-21,324.51,store,North
O005076,C02594,2023-05-08,75.47,store,West
O005077,C02483,2023-02-22,176.48,store,South
O005078,C04604,2023-11-23,78.73,store,East
O005079,C04653,2023-09-17,381.17,web,West
O005080,C02380,2024-05-03,137.42,store,South
O005081,C04816,2023-10-09,150.35,store,West
O005082,C05338,2023-04-04,104.33,web,East
O005083,C07219,2024-01-22,359.85,web,West
O005084,C07050,2023-06-04,283.1,referral,East
O005085,C02119,2023-01-26,169.17,store,West
O005086,C04366,2024-04-16,406.66,store,West
O005087,C04996,2023-12-16,311.95,web,North
O005088,C01881,2023-11-19,131.73,web,East
O005089,C02295,2023-02-24,58.32,store,East
O005090,C02201,2024-01-17,90.56,store,East
O005091,C03515,2023-03-27,200.55,store,South
O005092,C04656,2024-03-07,85.32,store,West
O005093,C06333,2023-08-26,159.67,web,West
O005094,C07472,2023-12-24,84.8,store,South
O005095,C04033,2024-10-14,83.51,store,South
O005096,C00756,2023-05-02,188.69,store,North
O005097,C00372,2023-01-27,281.11,store,East
O005098,C05914,2023-01-23,204.52,web,North
O005099,C01440,2024-01-28,96.25,referral,South
O005100,C04849,2024-09-26,74.94,web,West
O005101,C00751,2024-06-06,138.15,store,East
O005102,C00872,2023-06-15,364.88,referral,West
O005103,C03628,2023-02-21,350.74,store,East
O005104,C06287,2024-09-21,452.53,store,West
O005105,C07738,2024-01-25,460.57,store,South
O005106,C03599,2024-02-02,397.38,store,West
O005107,C02227,2023-11-26,57.66,store,South
O005108,C06740,2024-08-06,98.81,store,East
O005109,C05640,2023-03-24,382.93,web,South
O005110,C07697,2024-12-20,421.87,store,North
O005111,C05754,2023-08-09,325.3,web,West
O005112,C00050,2024-11-19,213.68,store,West
O005113,C05546,2023-11-21,132.85,store,South
O005114,C05407,2024-03-08,354.41,store,East
O005115,C04970,2023-11-29,235.69,web,West
O005116,C01079,2024-03-03,216.9,store,South
O005117,C04764,2023-07-25,261.45,store,East
O005118,C03145,2024-02-13,426.36,web,West
O005119,C07369,2024-01-04,339.21,web,West
O005120,C04435,2024-12-22,299.91,store,West
O005121,C05387,2023-02-16,193.83,store,East
O005122,C01002,2024-03-11,196.53,store,East
O005123,C07867,2023-01-17,494.67,web,South
O005124,C01180,2024-07-23,262.28,store,West
O005125,C02097,2024-07-29,154.23,web,East
O005126,C01554,2024-08-28,374.69,store,East
O005127,C05759,2024-11-23,387.77,web,West
O005128,C00725,2023-02-25,220.82,store,North
O005129,C02128,2024-04-07,404.14,referral,South
O005130,C05165,2023-02-16,441.47,store,East
O005131,C04995,2024-05-18,423.35,web,East
O005132,C01672,2024-02-18,82.56,store,South
O005133,C03120,2024-08-26,406.56,store,East
O005134,C00693,2023-07-22,230.55,store,West
O005135,C01891,2023-06-09,98.0,web,South
O005136,C03983,2024-01-30,451.5,store,East
O005137,C00752,2024-09-07,270.2,store,West
O005138,C02224,2024-05-27,444.66,store,West
O005139,C00586,2023-03-27,319.37,store,East
O005140,C06389,2023-09-10,196.42,referral,East
O005141,C00221,2024-08-12,310.08,store,North
O005142,C06612,2024-11-08,481.09,store,South
O005143,C07800,2023-08-01,329.97,store,West
O005144,C00080,2024-09-19,416.36,web,East
O005145,C03068,2023-01-25,439.16,web,East
O005146,C05334,2024-06-18,226.09,store,North
O005147,C07324,2023-08-15,120.47,store,North
O005148,C04918,2023-08-06,489.02,store,East
O005149,C01994,2024-09-02,449.84,web,South
O005150,C00387,2024-03-31,316.76,web,North
O005151,C03648,2023-01-23,475.7,store,East
O005152,C03438,2023-03-15,325.5,web,North
O005153,C05652,2023-11-17,329.93,store,West
O005154,C06448,2023-12-11,333.13,store,East
O005155,C03539,2024-09-04,421.38,web,East
O005156,C00976,2024-04-22,190.76,store,East
O005157,C07459,2024-09-23,189.64,web,South
O005158,C05267,2023-04-29,64.65,web,West
O005159,C02825,2024-08-24,413.98,store,South
O005160,C01773,2023-02-19,168.49,web,West
O005161,C00667,2023-05-16,148.65,store,South
O005162,C00493,2023-08-22,263.9,web,East
O005163,C02913,2024-04-17,436.19,referral,West
O005164,C03220,2024-10-30,319.43,web,East
O005165,C06260,2023-11-09,429.17,store,West
O005166,C00433,2024-02-05,50.19,store,West
O005167,C06462,2024-05-25,135.21,store,South
O005168,C00979,2023-07-16,372.67,web,East
O005169,C02346,2024-07-02,177.7,store,East
O005170,C01998,2024-02-21,472.29,store,North
O005171,C04146,2024-10-01,389.89,store,East
O005172,C01853,2024-03-27,365.18,store,West
O005173,C00497,2023-05-17,57.4,web,North
O005174,C05097,2024-07-18,361.22,store,West
O005175,C04624,2023-10-28,286.14,store,West
O005176,C06391,2024-05-23,127.82,web,West
O005177,C00923,2024-10-31,314.09,store,East
O005178,C01006,2024-11-09,97.46,store,East
O005179,C00726,2024-06-25,268.87,store,South
O005180,C03401,2023-01-01,136.14,store,West
O005181,C06667,2023-02-20,54.78,store,West
O005182,C03252,2024-08-08,216.72,web,South
O005183,C05567,2024-09-03,215.86,store,West
O005184,C00994,2024-10-23,282.32,web,East
O005185,C06126,2024-07-24,482.79,web,South
O005186,C06130,2024-07-20,85.73,web,West
O005187,C07866,2023-08-04,284.57,web,West
O005188,C06627,2024-10-03,252.76,store,East
O005189,C07064,2024-07-06,207.19,store,West
O005190,C07889,2023-12-17,303.98,store,East
O005191,C07119,2024-05-14,411.77,store,West
O005192,C06104,2024-03-17,238.21,store,East
O005193,C01331,2024-01-27,189.13,store,South
O005194,C02890,2023-10-22,152.57,web,West
O005195,C06065,2023-03-22,404.58,store,South
O005196,C03269,2023-10-29,91.64,store,North
O005197,C01777,2024-04-13,268.58,store,East
O005198,C02986,2023-08-20,484.31,store,West
O005199,C01725,2024-12-16,334.7,store,West
O005200,C00508,2024-06-30,294.25,web,East
O005201,C00828,2024-05-13,206.01,web,East
O005202,C05489,2023-04-27,97.55,store,West
O005203,C06688,2023-04-12,111.35,web,South
O005204,C02909,2024-08-26,356.58,web,South
O005205,C04298,2024-11-27,271.87,web,East
O005206,C05682,2023-06-07,404.87,store,South
O005207,C06272,2023-08-26,466.35,web,East
O005208,C01527,2024-04-21,353.59,store,North
O005209,C02776,2023-06-12,460.45,store,West
O005210,C01051,2024-07-24,62.42,web,South
O005211,C06267,2023-09-20,291.84,store,North
O005212,C04811,2024-01-05,170.16,web,West
O005213,C04719,2024-04-28,138.53,store,South
O005214,C04868,2024-06-02,176.14,store,West
O005215,C03322,2024-07-10,418.76,referral,East
O005216,C05855,2024-04-23,333.46,store,West
O005217,C06834,2023-04-15,399.71,store,East
O005218,C05240,2024-10-22,274.92,web,North
O005219,C04215,2023-02-20,170.25,store,East
O005220,C02876,2024-10-15,260.68,referral,East
O005221,C01232,2024-08-05,146.66,store,West
O005222,C04712,2023-08-01,496.15,web,West
O005223,C05324,2024-05-29,397.89,referral,East
O005224,C04026,2024-12-08,78.08,web,West
O005225,C07416,2024-06-29,499.07,store,South
O005226,C00030,2024-12-26,117.42,store,South
O005227,C03525,2023-09-05,346.17,store,East
O005228,C06249,2024-07-06,220.65,store,East
O005229,C04669,2024-02-22,294.64,store,East
O005230,C07746,2024-08-24,371.43,web,South
O005231,C07593,2023-11-08,186.05,web,South
O005232,C06175,2023-09-22,96.05,store,North
O005233,C03510,2024-07-04,345.65,store,East
O005234,C06376,2024-08-05,61.5,store,South
O005235,C03179,2023-04-16,151.22,store,East
O005236,C02199,2023-02-16,53.91,store,West
O005237,C02503,2023-06-05,380.88,store,South
O005238,C04057,2023-11-25,447.16,web,South
O005239,C06718,2023-09-14,196.12,web,North
O005240,C04917,2024-12-22,191.65,store,East
O005241,C00847,2024-05-08,93.84,store,North
O005242,C03220,2024-10-11,69.12,web,East
O005243,C06265,2023-03-31,156.04,store,South
O005244,C06175,2024-09-24,436.75,store,North
O005245,C00204,2023-05-23,320.87,referral,East
O005246,C04036,2024-03-17,55.11,store,East
O005247,C01056,2024-08-29,324.26,web,North
O005248,C00346,2023-01-03,72.75,web,South
O005249,C04390,2023-08-29,238.32,web,West
O005250,C06918,2023-10-24,470.52,referral,East
O005251,C03057,2023-10-02,332.37,store,East
O005252,C02208,2024-03-27,325.36,store,West
O005253,C03124,2023-03-12,353.57,referral,East
O005254,C07024,2023-02-13,112.5,web,South
